id,member_id,loan_status,loan_amnt,term,int_rate,verification_status,purpose,policy_code,application_type,home_ownership,annual_inc,addr_state,dti,delinq_2yrs,mths_since_last_delinq,total_acc,inq_last_6mths,mths_since_last_record,open_acc,pub_rec,collections_12_mths_ex_med,acc_now_delinq,default
6285777,7817715,Fully Paid,1200, 36 months,10.64,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,50200,FL,5.38,0,32,9,0,109,6,1,0,0,non-default
6325672,7857646,Charged Off,18000, 60 months,25.83,Verified,credit_card,1,INDIVIDUAL,RENT,60000,CA,13.56,0,44,30,3,94,18,1,0,0,default
6295569,7827602,Fully Paid,3000, 36 months,13.05,Source Verified,credit_card,1,INDIVIDUAL,RENT,55000,AZ,11.56,0,52,25,0,46,10,1,0,0,non-default
6285407,7817396,Fully Paid,9750, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,OWN,33000,CA,24.25,0,28,23,0,112,15,1,0,0,non-default
6285554,7817528,Fully Paid,12000, 36 months,11.55,Verified,debt_consolidation,1,INDIVIDUAL,RENT,42000,CO,33.17,1,10,38,0,94,16,1,0,0,non-default
6190931,7663063,Fully Paid,11500, 36 months,19.52,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,42000,CO,30.49,0,37,31,3,99,18,1,0,0,non-default
6255455,7767568,Fully Paid,9950, 36 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,RENT,34874.98,WA,10.32,2,5,14,0,119,6,1,0,0,non-default
6285325,7817327,Charged Off,7000, 36 months,12.35,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,68000,CA,10.25,0,24,13,1,56,9,3,0,0,default
5105856,6428218,Fully Paid,21000, 60 months,15.88,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,80000,CA,7.94,0,63,30,1,58,7,1,0,0,non-default
4787883,6060283,Charged Off,18550, 60 months,16.78,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,42000,GA,11.89,0,55,35,1,53,10,1,0,0,default
6295298,7827368,Charged Off,20000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,84000,NV,22.51,0,43,36,1,108,9,1,0,0,default
6325339,7857362,Fully Paid,4000, 36 months,20.31,Verified,other,1,INDIVIDUAL,MORTGAGE,75000,CA,8.14,0,45,29,1,28,8,1,0,0,non-default
6208249,7690365,Fully Paid,8000, 36 months,10.64,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,IN,20.25,1,17,26,2,118,13,1,0,0,non-default
6295125,7827210,Fully Paid,5000, 36 months,19.52,Verified,moving,1,INDIVIDUAL,RENT,125000,GA,8.04,0,80,16,1,30,6,3,0,0,non-default
6180563,7672696,Charged Off,20000, 60 months,15.88,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,72000,NH,14.43,1,15,42,2,50,11,1,0,0,default
6168190,7650330,Fully Paid,16000, 36 months,10.64,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,100000,CA,6.43,0,64,33,1,42,6,1,0,0,non-default
6159430,7641541,Fully Paid,8000, 36 months,9.71,Verified,debt_consolidation,1,INDIVIDUAL,RENT,62000,AZ,15.06,1,22,18,1,94,11,1,0,0,non-default
6324859,7856952,Fully Paid,6000, 36 months,16.78,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,54000,NV,31.18,0,24,14,0,117,6,1,0,0,non-default
6284681,7816799,Fully Paid,5200, 36 months,15.22,Verified,major_purchase,1,INDIVIDUAL,RENT,35000,IL,14.43,0,70,14,1,64,6,3,0,0,non-default
6294713,7826849,Fully Paid,14400, 36 months,12.35,Not Verified,credit_card,1,INDIVIDUAL,OWN,60000,CA,9.56,0,25,28,0,99,16,1,0,0,non-default
6324593,7856749,Charged Off,30000, 60 months,24.89,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,71000,IN,20.48,1,10,24,1,99,11,1,0,0,default
6255554,7767663,Fully Paid,8000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,RENT,48000,AZ,14.23,0,36,51,1,36,10,1,0,0,non-default
6265380,7777507,Fully Paid,20000, 60 months,15.22,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,83000,AZ,20.82,0,33,23,0,101,11,1,0,0,non-default
6245110,7757248,Fully Paid,15000, 60 months,15.22,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45800,CA,11.45,0,61,38,0,71,11,1,0,0,non-default
6188890,7661031,Fully Paid,10000, 36 months,11.55,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,65000,CA,7.35,0,42,13,0,106,8,1,0,0,non-default
6225256,7737395,Charged Off,15000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,70000,OR,23.18,2,5,22,0,112,9,1,0,0,default
6159747,7641869,Fully Paid,5150, 36 months,13.05,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,50000,CA,19.22,0,25,47,1,24,9,2,0,0,non-default
6234879,7747035,Fully Paid,18000, 36 months,9.71,Source Verified,credit_card,1,INDIVIDUAL,RENT,89000,CA,20.28,0,46,41,0,93,15,1,0,0,non-default
6265104,7777247,Fully Paid,15000, 36 months,11.55,Verified,debt_consolidation,1,INDIVIDUAL,RENT,62000,TX,27.7,1,20,49,2,97,15,1,0,0,non-default
6209867,7692002,Fully Paid,8000, 36 months,15.22,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,35000,CA,26.81,0,37,54,2,62,18,1,0,0,non-default
6245081,7757220,Fully Paid,17000, 36 months,14.33,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,75000,CO,12.19,0,34,34,1,83,10,1,0,0,non-default
6264989,7777136,Fully Paid,16650, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,OWN,45500,MI,26.53,0,76,43,1,46,12,2,0,0,non-default
6209727,7691862,Late (16-30 days),15000, 36 months,18.25,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,64000,OH,15.62,1,20,35,2,42,3,2,0,0,default
6185684,7657822,Fully Paid,6000, 36 months,11.55,Not Verified,credit_card,1,INDIVIDUAL,RENT,23000,NY,19.15,1,21,31,0,117,17,1,0,0,non-default
6210359,7692500,Fully Paid,10000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,RENT,95000,CA,7.45,0,52,39,0,52,9,1,0,0,non-default
6180874,7673013,Fully Paid,12000, 36 months,11.55,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,75000,CA,11.65,0,37,17,0,94,9,1,0,0,non-default
6160862,7642976,Fully Paid,12000, 60 months,20.8,Verified,debt_consolidation,1,INDIVIDUAL,RENT,39000,CA,14.49,0,37,20,2,93,11,1,0,0,non-default
5959194,7431601,Fully Paid,15000, 36 months,10.64,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,250000,NY,5.29,0,55,27,1,30,11,1,0,0,non-default
6190245,7662386,Fully Paid,30750, 36 months,20.8,Source Verified,small_business,1,INDIVIDUAL,MORTGAGE,300000,CA,4.5,0,81,30,2,93,6,1,0,0,non-default
6210181,7692320,Fully Paid,13200, 60 months,20.8,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,38000,CO,21.57,0,78,21,2,94,11,1,0,0,non-default
6190624,7662757,Charged Off,5000, 36 months,12.35,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,80000,NY,25.13,1,14,31,0,13,19,1,0,0,default
6190581,7662719,Fully Paid,8000, 36 months,10.64,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,80000,CA,7.52,1,14,24,0,74,7,1,0,0,non-default
6189035,7661176,Fully Paid,13700, 36 months,13.05,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,148000,AZ,11.73,1,17,19,1,118,8,1,0,0,non-default
6158679,7640789,Fully Paid,8000, 36 months,18.25,Verified,credit_card,1,INDIVIDUAL,RENT,37200,CA,3.81,0,70,17,1,50,6,1,0,0,non-default
6190218,7662360,Charged Off,16850, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,37474,IN,26.48,0,65,16,0,111,8,1,0,0,default
6209978,7692117,Charged Off,15000, 36 months,17.56,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,62000,AZ,12.46,0,60,16,3,100,8,1,0,0,default
6160361,7642483,Fully Paid,9000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,87000,NY,24.11,0,61,39,0,69,9,1,0,0,non-default
6158668,7640779,Fully Paid,7500, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,RENT,70000,CA,3.86,0,43,13,0,97,8,1,0,0,non-default
6170235,7652377,Fully Paid,15000, 60 months,25.89,Verified,other,1,INDIVIDUAL,MORTGAGE,500000,NY,10.03,1,18,30,4,93,10,1,0,0,non-default
5825087,7286830,Charged Off,8575, 36 months,19.52,Verified,other,1,INDIVIDUAL,RENT,48000,MD,9.61,0,27,21,1,53,8,2,0,0,default
6160027,7642155,Charged Off,3600, 36 months,18.85,Verified,debt_consolidation,1,INDIVIDUAL,RENT,49000,CO,18.02,0,66,11,1,115,7,1,0,0,default
6170139,7652282,Fully Paid,10000, 36 months,10.64,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,45000,CA,24.88,0,70,26,0,107,14,1,0,0,non-default
6209712,7128764,Charged Off,11700, 36 months,13.05,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,179000,AZ,12.3,0,68,18,1,31,9,5,0,0,default
6209541,7691672,Fully Paid,3600, 36 months,12.35,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,29000,UT,3.52,1,15,14,0,81,6,2,0,0,non-default
6209451,7691584,Charged Off,28000, 60 months,20.31,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,85000,CA,17.77,0,50,22,1,112,14,1,0,0,default
6159807,7641929,Fully Paid,8000, 36 months,15.88,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,75000,TX,13.74,1,22,30,4,98,18,1,0,0,non-default
6169599,7651743,Fully Paid,21000, 60 months,23.5,Verified,debt_consolidation,1,INDIVIDUAL,RENT,88000,CO,11.32,0,64,18,2,108,8,1,0,0,non-default
6189490,7661643,Fully Paid,6300, 36 months,13.68,Source Verified,credit_card,1,INDIVIDUAL,RENT,75000,CA,10.32,0,47,29,0,46,8,1,0,0,non-default
6159416,7641527,Fully Paid,9200, 36 months,18.25,Verified,debt_consolidation,1,INDIVIDUAL,RENT,89000,CA,8.27,0,75,34,1,59,10,2,0,0,non-default
5975835,7448111,Fully Paid,4000, 36 months,15.22,Not Verified,moving,1,INDIVIDUAL,RENT,75000,MI,5.97,1,18,12,0,92,7,1,0,0,non-default
6156043,7638177,Fully Paid,8000, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,RENT,60000,OH,13.58,0,24,25,0,98,9,1,0,0,non-default
6169397,7651544,Fully Paid,2400, 36 months,16.78,Source Verified,other,1,INDIVIDUAL,RENT,90000,NY,3.55,0,28,15,0,57,4,1,0,0,non-default
6169176,7651321,Fully Paid,16500, 60 months,17.56,Verified,debt_consolidation,1,INDIVIDUAL,RENT,42000,CA,5.86,1,22,30,0,52,10,1,0,0,non-default
6179121,7671252,Fully Paid,14000, 36 months,12.35,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,84000,UT,9.01,0,36,21,1,102,3,1,0,0,non-default
6189202,7661340,Fully Paid,8000, 36 months,18.85,Verified,vacation,1,INDIVIDUAL,RENT,37330.32,CA,12.34,0,81,38,1,63,9,1,0,0,non-default
6208695,7690810,Fully Paid,35000, 60 months,21.15,Verified,debt_consolidation,1,INDIVIDUAL,RENT,100000,CO,14.69,0,66,23,0,115,11,1,0,0,non-default
6189133,7661274,Fully Paid,16950, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,RENT,38000,OR,25.48,1,5,25,1,75,13,1,0,0,non-default
6168929,7651077,Fully Paid,10000, 36 months,12.35,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,52588,MT,31.56,0,56,39,0,99,11,1,0,0,non-default
6158792,7640904,Charged Off,10000, 36 months,10.64,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,54000,MI,5.18,0,72,19,1,99,6,1,0,0,default
6158607,7640719,Fully Paid,8000, 36 months,18.25,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,63000,WA,10.72,3,8,21,1,108,11,1,0,0,non-default
6094644,7566794,Fully Paid,18000, 60 months,17.56,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,57000,NH,27.14,0,51,41,1,78,13,1,0,0,non-default
6188778,7660916,Charged Off,22800, 36 months,22.7,Verified,small_business,1,INDIVIDUAL,MORTGAGE,91000,CO,23.02,0,46,18,6,87,13,1,0,0,default
6206041,7688163,Fully Paid,12000, 36 months,10.64,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,NC,18.35,0,75,13,0,102,4,1,0,0,non-default
6188248,7660386,Fully Paid,32875, 60 months,22.2,Verified,debt_consolidation,1,INDIVIDUAL,RENT,143000,NJ,10.04,0,45,23,1,93,11,1,0,0,non-default
6178218,3628616,Default,17450, 60 months,22.7,Verified,debt_consolidation,1,INDIVIDUAL,RENT,65000,RI,12.18,0,68,17,2,66,10,1,0,0,default
6156661,7638795,Fully Paid,5000, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,RENT,42000,RI,5.63,0,58,22,2,72,10,1,0,0,non-default
6168239,7650379,Charged Off,24000, 60 months,18.25,Verified,credit_card,1,INDIVIDUAL,RENT,90000,CA,11.63,0,62,19,1,62,7,4,0,0,default
6158116,7640233,Charged Off,18000, 60 months,18.25,Verified,credit_card,1,INDIVIDUAL,RENT,55000,OH,22.68,0,72,13,0,35,8,2,0,0,default
6207796,7689910,Fully Paid,12000, 36 months,20.31,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,93000,CA,22.49,0,57,57,2,52,24,1,0,0,non-default
6178108,7670232,Charged Off,10000, 36 months,7.9,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,55000,OH,10.09,2,23,16,0,106,10,1,0,0,default
6178061,7670187,Charged Off,1800, 36 months,15.88,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,55000,FL,26.07,1,6,46,1,116,12,1,0,0,default
6168029,7650171,Fully Paid,5600, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,48000,IN,5.88,0,39,12,0,99,7,1,0,0,non-default
5894919,7357061,Fully Paid,12375, 36 months,12.35,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,55000,TX,20.12,1,8,37,0,93,13,1,0,0,non-default
6167419,7649548,Charged Off,20000, 36 months,21.15,Verified,wedding,1,INDIVIDUAL,MORTGAGE,84000,OR,7.54,0,30,13,1,95,8,1,0,0,default
6207559,7689669,Fully Paid,16000, 60 months,25.89,Verified,medical,1,INDIVIDUAL,RENT,60000,OH,12.88,0,62,18,2,67,8,3,0,0,non-default
6177874,7670001,Charged Off,4800, 36 months,15.22,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,70000,OR,23.93,2,15,31,0,37,10,1,0,0,default
6187740,7659874,Late (31-120 days),12000, 60 months,20.31,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,47410,OR,21.61,0,48,34,3,95,24,1,0,0,default
6187725,7659860,Charged Off,18725, 36 months,17.56,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,AZ,33.4,0,27,16,3,86,12,2,0,0,default
6207256,7689364,Fully Paid,7125, 36 months,12.35,Verified,major_purchase,1,INDIVIDUAL,MORTGAGE,97500,GA,12.62,0,41,16,1,104,10,1,0,0,non-default
6206953,7689067,Fully Paid,16475, 36 months,18.25,Verified,home_improvement,1,INDIVIDUAL,OWN,52000,NC,21.42,0,37,22,0,117,9,1,0,0,non-default
6167274,7649401,Fully Paid,12000, 36 months,10.64,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,102000,WA,15.96,0,27,17,1,100,9,1,0,0,non-default
6125040,7607194,Charged Off,5375, 36 months,16.78,Verified,debt_consolidation,1,INDIVIDUAL,RENT,20000,NY,25.44,0,57,17,0,97,10,1,0,0,default
6176661,7668788,Fully Paid,14000, 36 months,15.22,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,78000,WV,21.64,0,45,27,3,23,7,1,0,0,non-default
6186766,4017112,Fully Paid,21000, 60 months,21.15,Verified,debt_consolidation,1,INDIVIDUAL,RENT,78000,CA,4.69,0,74,23,1,55,5,2,0,0,non-default
4435879,5668125,Fully Paid,2000, 36 months,11.55,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,30000,FL,12.33,0,50,29,1,102,10,1,0,0,non-default
6206107,7688224,Fully Paid,10000, 36 months,16.78,Source Verified,other,1,INDIVIDUAL,MORTGAGE,120000,CA,7.33,1,22,28,0,109,15,1,0,0,non-default
6156499,7638624,Fully Paid,10000, 36 months,13.68,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,50000,NY,19.22,0,45,40,1,110,15,1,0,0,non-default
6156277,7638398,Fully Paid,3500, 36 months,18.85,Verified,debt_consolidation,1,INDIVIDUAL,RENT,62000,OR,13.72,0,69,22,1,51,13,2,0,0,non-default
6166024,7648172,Fully Paid,22500, 60 months,18.85,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,70000,WV,22.65,1,1,26,2,55,9,1,0,1,non-default
6205614,7687745,Fully Paid,3600, 36 months,21.15,Source Verified,other,1,INDIVIDUAL,MORTGAGE,124800,NY,7.52,0,81,22,1,82,9,1,0,0,non-default
5864750,7326896,Fully Paid,35000, 60 months,22.7,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,200000,IN,8.24,1,6,32,1,43,22,1,0,0,non-default
3537291,4429805,Fully Paid,8875, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,110000,GA,5.04,1,5,20,0,34,7,2,0,0,non-default
6185845,7657979,Charged Off,18650, 60 months,15.88,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,IN,21.81,0,33,26,0,109,9,1,0,0,default
5764253,7196013,Fully Paid,5000, 36 months,15.88,Verified,credit_card,1,INDIVIDUAL,RENT,32000,KS,20.48,0,73,31,3,67,12,1,0,0,non-default
6205140,7687278,Fully Paid,12000, 36 months,10.64,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,71000,WA,20.4,0,47,23,0,109,12,1,0,0,non-default
6165384,7647530,Fully Paid,3600, 36 months,18.85,Not Verified,medical,1,INDIVIDUAL,MORTGAGE,110000,TX,13.2,0,36,36,2,97,15,1,0,0,non-default
5984718,7456869,Charged Off,7200, 36 months,18.25,Not Verified,home_improvement,1,INDIVIDUAL,RENT,55000,MI,14.81,0,56,20,0,97,6,1,0,0,default
6164686,7646838,Fully Paid,13750, 36 months,18.85,Source Verified,small_business,1,INDIVIDUAL,OWN,120000,LA,3.56,0,45,29,1,40,6,1,0,0,non-default
6194583,7676734,Fully Paid,8875, 36 months,10.64,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,69500,PA,2.16,0,58,13,1,105,7,1,0,0,non-default
6094612,7566762,Fully Paid,18000, 36 months,12.35,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,68000,KS,17.95,0,65,18,0,118,8,1,0,0,non-default
5763031,7194818,Fully Paid,7500, 36 months,10.64,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,35000,MN,18.62,0,70,12,0,105,8,1,0,0,non-default
6105772,7587928,Fully Paid,6000, 36 months,21.15,Verified,other,1,INDIVIDUAL,MORTGAGE,64000,OH,4.74,2,4,30,2,64,10,1,0,0,non-default
6135656,7617827,Fully Paid,15875, 36 months,20.8,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,36000,NJ,9.6,1,11,24,2,115,11,1,0,0,non-default
6105414,7587565,Fully Paid,3100, 36 months,18.85,Verified,debt_consolidation,1,INDIVIDUAL,RENT,30000,IL,6.12,0,78,14,0,93,8,1,0,0,non-default
6105462,7587614,Fully Paid,10625, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,RENT,32000,CA,13.24,0,79,28,1,80,12,1,0,0,non-default
6135171,7617332,Fully Paid,10050, 36 months,18.85,Not Verified,vacation,1,INDIVIDUAL,RENT,90000,NJ,20.76,0,55,19,0,105,8,1,0,0,non-default
6115075,7597242,Fully Paid,15000, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,RENT,60000,PA,18.7,0,57,49,2,62,18,1,0,0,non-default
6114806,7596959,Charged Off,10625, 36 months,15.22,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,53000,WA,22.64,0,28,12,1,97,8,1,0,0,default
6124604,7606755,Late (16-30 days),4375, 36 months,20.8,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,15000,OH,22.72,0,30,19,1,98,13,1,0,0,default
6074670,7546823,Fully Paid,9600, 36 months,16.78,Verified,credit_card,1,INDIVIDUAL,RENT,125000,CA,8.93,1,7,21,1,77,6,1,0,0,non-default
6095103,7567258,Fully Paid,5000, 36 months,11.55,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,50000,NV,14.71,0,81,18,0,106,8,1,0,0,non-default
5970541,7442991,Fully Paid,7200, 60 months,24.89,Verified,other,1,INDIVIDUAL,RENT,55000,MD,27.75,1,12,23,3,109,8,1,0,0,non-default
5957756,7430156,Fully Paid,10000, 36 months,10.64,Verified,credit_card,1,INDIVIDUAL,RENT,125700,CA,9.36,0,42,31,0,55,10,1,0,0,non-default
5980171,7452619,Fully Paid,10975, 36 months,12.35,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,53000,IL,27.09,1,6,54,2,58,17,1,0,0,non-default
5970756,7443203,Fully Paid,7000, 36 months,17.56,Not Verified,debt_consolidation,1,INDIVIDUAL,OWN,45600,NH,24.05,1,18,28,2,113,6,1,0,0,non-default
6034562,7506713,Late (31-120 days),10000, 36 months,18.85,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,96530,IN,16.99,2,7,22,3,108,7,1,0,0,default
5946387,7418798,Charged Off,35000, 60 months,22.7,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,80000,CA,21.54,2,13,17,1,49,11,1,0,0,default
5970524,7442972,Fully Paid,6000, 36 months,13.05,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,102000,CA,25.08,0,73,33,0,73,22,1,0,0,non-default
5960309,7432742,Fully Paid,15000, 60 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,OWN,52000,IN,9.48,0,48,22,0,92,5,1,0,0,non-default
5956060,7428378,Fully Paid,8800, 36 months,13.05,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,34000,MI,20.61,1,7,31,0,97,8,1,0,0,non-default
5959826,7432244,Charged Off,22000, 60 months,21.15,Verified,debt_consolidation,1,INDIVIDUAL,RENT,53040,NY,10.32,0,40,28,0,98,7,1,0,0,default
5949309,7421781,Fully Paid,10000, 36 months,9.71,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,NY,10.72,0,78,16,0,96,9,1,0,0,non-default
5978669,7451118,Fully Paid,10000, 36 months,15.88,Not Verified,credit_card,1,INDIVIDUAL,RENT,88000,MI,12.02,1,11,21,1,111,11,1,0,0,non-default
5968751,7441195,Fully Paid,15575, 36 months,15.22,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,70000,CO,16.32,1,15,21,2,93,13,1,0,0,non-default
5855391,7317532,Charged Off,5000, 36 months,18.25,Source Verified,other,1,INDIVIDUAL,RENT,41548,CA,17.47,0,68,26,0,116,9,1,0,0,default
5969558,7442011,Fully Paid,5600, 36 months,19.52,Source Verified,other,1,INDIVIDUAL,RENT,36000,NY,12.7,0,32,21,0,54,9,1,0,0,non-default
5949475,7421945,Fully Paid,9000, 36 months,11.55,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,125000,CO,11.64,0,50,28,0,13,9,1,0,0,non-default
5938640,7411064,Fully Paid,10000, 36 months,15.22,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,50000,NY,15.24,0,62,19,0,70,8,1,0,0,non-default
5949451,7421921,Late (31-120 days),9450, 36 months,18.25,Source Verified,other,1,INDIVIDUAL,MORTGAGE,65000,TX,15.27,10,12,28,0,112,17,1,0,0,default
5939066,7411487,Fully Paid,12875, 36 months,11.55,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45000,NY,15.95,0,77,15,1,87,8,1,0,0,non-default
5855061,7317204,Fully Paid,7000, 36 months,18.25,Verified,other,1,INDIVIDUAL,MORTGAGE,36369.96,AZ,24.55,1,23,28,1,119,13,1,0,0,non-default
5797818,7229807,Fully Paid,11200, 36 months,14.33,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,63000,KS,14.97,0,69,22,1,108,7,1,0,0,non-default
5949033,7421501,Fully Paid,16950, 36 months,17.56,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,100000,FL,16.38,0,75,30,2,98,12,1,0,0,non-default
5815058,7276808,Fully Paid,12500, 60 months,19.52,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,81000,SC,12.33,0,29,23,0,98,8,1,0,0,non-default
5968948,7441392,Charged Off,28000, 60 months,21.6,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,67000,NJ,23.43,0,72,32,2,118,16,1,0,0,default
4865259,6157549,Charged Off,8200, 36 months,18.85,Verified,debt_consolidation,1,INDIVIDUAL,RENT,63000,FL,18.59,1,12,28,1,94,9,1,0,0,default
5978405,7450844,Fully Paid,4150, 36 months,11.55,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,43940,VA,13.57,1,7,12,0,110,7,1,0,0,non-default
5948381,7420843,Fully Paid,35000, 36 months,16.78,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,160000,CA,9.72,0,40,17,1,31,8,3,0,0,non-default
5957638,7430037,Charged Off,19200, 60 months,20.8,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45000,IN,3.36,0,54,16,1,103,6,1,0,0,default
5976552,7448957,Fully Paid,4125, 36 months,15.22,Verified,debt_consolidation,1,INDIVIDUAL,RENT,32000,TN,10.16,6,17,26,0,64,17,1,0,0,non-default
5967378,7439821,Fully Paid,10000, 36 months,13.68,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60278,IN,11.79,0,75,44,3,78,12,1,0,0,non-default
5948072,7420535,Fully Paid,13750, 36 months,13.68,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,NY,14.25,0,29,17,0,103,11,1,0,0,non-default
